surat_nomor,ayat_nomor,teks_id
4,96,"Tidak sama orang-orang beriman yang duduk di rumah, tanpa memiliki uzur, dengan mereka yang berjihad di jalan Allah dengan harta mereka dan diri mereka. Allah melebihkan derajat orang-orang yang ber-jihad dengan harta mereka dan diri mereka atas orang-orang yang duduk di rumah. Dan untuk masing-masing Allah telah menjanjikan kebaikan. Dan Allah melebihkan orang-orang yang berjihad atas mereka yang duduk di rumah dengan ganjaran yang besar.654"
4,97,"Dengan anugerah be-berapa derajat dari-Nya, dan dengan ampunan serta rahmat. Dan Allah Maha Pengampun, Maha Penyayang."
4,98,"Sesungguhnya orang-orang yang dimatikan oleh para malaikat dalam keadaan aniaya terhadap dirinya, akan ditanya oleh para malaikat, “Bagaimanakah keadaan kamu dahulu?” Mereka akan menjawab, “Kami dahulu dipandang lemah di muka bumi.” Malaikat akan berkata, “Tidakkah bumi Allah itu luas untuk kamu berhijrah di dalamnya?”655 Maka mereka inilah yang tempat tinggalnya Jahanam, dan alangkah buruknya tempat kembali itu."
4,99,"Kecuali laki-laki, perempuan dan orang-orang lemah yang tidak mampu berupaya dan tidak di antara anak-anak, pula mendapatkan suatu jalan untuk menyelamatkan diri.656"
4,100,"Maka mengenai mereka ini mudah-mudahan657 Allah akan memaafkan, dan Allah itu Maha Pemaaf, Maha Pengampun."
4,101,"Dan barangsiapa berhijrah di jalan Allah, pasti di bumi ini akan memperoleh banyak tempat perlindungan dan kelapangan.658 barangsiapa untuk Dan berhijrah kepada Allah dan Rasul-Nya, kemudian sesungguhnya keluar dari rumahnya telah tersedia ganjarannya pada maut menjemputnya, maka Allah, dan Allah Maha Pengampun, Maha Penyayang."
4,102,"Dan apabila kamu bepergian di muka bumi, maka tidak ada dosa bagimu meng-qashar shalat,659 jika kamu takut orang-orang kafir akan menyusahkanmu. Sesungguhnya orang-orang kafir adalah musuh yang nyata bagimu."
4,103,"Dan antara mereka lalu engkau apabila engkau berada di mengimami shalat bagi mereka, maka hendaklah segolongan dari mereka berdiri bersama engkau, dan hendaklah mereka memegang senjatanya. Dan jika mereka telah selesai sujud maka hendaklah mereka pergi ke belakangmu, dan hendaklah golongan lain yang belum shalat maju ke muka dan shalat bersama engkau,660dan hendaklah mereka tetap memegang peralatan dan senjatanya.661 Orang-orang kafir ingin supaya kamu lengah dari persenjataanmu dan perlengkapanmu, lalu mereka menyergapmu dengan sekali sergapan. Dan tiada dosa bagimu jika kamu berada dalam kesusah-an yang disebabkan oleh hujan atau jika kamu sakit, lalu kamu meletakkan persenjataanmu. Tetapi kamu harus tetap was-pada. Sesungguhnya Allah me-nyediakan bagi orang-orang kafir azab yang menghinakan."
4,104,"Dan jika kamu telah selesai mengerjakan shalat itu maka ingatlah Allah sambil berdiri, duduk, dan sambil berbaring atas rusukmu.662 Dan apabila kamu telah merasa aman dari bahaya maka dirikanlah shalat sebagaimana mestinya. Sesungguhnya shalat itu adalah kewajiban yang telah ditentukan waktunya bagi orang-orang yang beriman."
4,105,"Dan janganlah kamu lesu dalam mencari kaum itu. Jika kamu menderita, maka sesung-guhnya mereka pun menderita seperti kamu menderita. Tetapi kamu mengharapkan dari Allah apa yang mereka tidak harapkan. Dan Allah Maha Mengetahui, Mahabijaksana."
4,106,Sesungguhnya Kami telah menurunkan kepada engkau Kitab yang mengandung kebenaran supaya engkau menghakimi di antara manusia dengan apa yang diajarkan Allah kepada engkau. Dan janganlah engkau menjadi seorang petengkar untuk membela orang-orang yang khianat.663
4,107,"Dan mohonlah ampun664 kepada Allah, sesungguhnya Allah Maha Pengampun, Maha Penyayang."
4,108,"Dan janganlah engkau berbantah untuk membela orang-orang yang mengkhianati diri mereka,665 sesungguhnya Allah tidak menyukai orang yang ber-khianat, bergelimang dosa."
4,109,"Mereka berupaya me-nyembunyikan rencananya dari manusia, tetapi mereka tidak dapat menyembunyikannya dari Allah, sedangkan Dia bersama mereka ketika mereka di waktu malam merencanakan hal-hal yang tidak Dia sukai, dan Allah melingkupi apa yang mereka kerjakan."
4,110,"Ketahuilah, kamu666 yang berbantah adalah orang-orang untuk membela mereka dalam kehidupan di dunia ini, lalu siapakah yang akan berbantah untuk membela mereka di hadapan Allah pada Hari Kiamat, atau siapakah yang akan menjadi Pelindung mereka?"
4,111,"Dan me-lakukan keburukan barangsiapa atau menganiaya dirinya, kemudian ia mendapati itu Maha memohon ampun kepada Allah, Pengampun, Maha Penyayang. ia akan Allah"
4,112,"Dan barangsiapa berbuat dosa maka sesungguhnya apa yang diperbuatnya itu akan menimpa dirinya sendiri, dan Allah itu Maha Mengetahui, Mahabijaksana."
4,113,"Dan barangsiapa ber-buat salah atau dosa,667 kemudian melemparkannya kepada orang yang tidak bersalah, maka sungguh ia telah memikul beban kebohongan dan dosa yang nyata."
4,114,"Dan seandainya tidak ada karunia668 Allah dan rahmat-Nya atas engkau, sungguh segolongan dari mereka telah bertekad untuk membinasakan engkau,669 dan mereka tidak membinasakan kecuali diri mereka sendiri, dan mereka tidak dapat memudaratkan engkau sedikit pun. Dan Allah telah menurunkan kepada engkau Kitab dan Hikmah, dan Dia telah mengajarkan kepada engkau apa yang tidak engkau ketahui, dan karunia Allah atas engkau sangat besar."
4,115,"Tidak ada kebaikan dalam kebanyakan permusyawaratan mereka,670 kecuali permusyawa-ratan orang yang menyuruh bersedekah atau menyuruh ber-buat baik atau perdamaian di antara manusia. Dan barangsiapa berbuat demikian untuk mencari keridaan Allah maka Kami segera akan memberikan ganjaran yang besar kepadanya."
4,116,"Dan barangsiapa menen-tang Rasul setelah jelas baginya petunjuk dan ia mengikuti selain jalan orang-orang beriman, Kami akan memalingkan ia kepada jalan yang ditujunya dan Kami akan memasukkannya ke dalam Jahanam, dan alangkah buruknya tempat kembali itu."
4,117,"Sesungguhnya Allah tidak akan mengampuni jika Dia dipersekutukan dengan sesuatu, tetapi Dia akan mengampuni yang selain dari itu bagi siapa yang Dia kehendaki. Dan barangsiapa mempersekutukan Allah maka sungguh ia telah sesat dengan kesesatan yang jauh."
4,118,"Tidak lain yang mereka seru selain Dia kecuali benda-benda mati,671 dan tidak lain yang mereka seru kecuali setan yang durhaka,"
4,119,"Yang Allah telah melak-natnya dan ia berkata, ”Aku pasti akan mengambil bagian yang sudah ditentukan dari hamba-hamba Engkau,"
4,120,"“Dan pasti akan aku sesat-kan mereka, dan pasti akan aku janjikan kepada mereka harapan-harapan kosong, dan pasti akan aku suruh mereka memotong teli-nga672 binatang-binatang ternak, dan pasti akan aku suruh mereka merubah673 makhluk Allah.” Dan barangsiapa mengambil setan men-jadi pelindung selain Allah, ia pasti mengalami kerugian yang nyata.*"
4,121,"Ia memberikan janji ke-pada mereka dan menimbulkan harapan kosong kepada mereka, dan tidak ada yang dijanjikan setan kepada mereka kecuali tipuan belaka."
4,122,"Itulah orang-orang yang tempat tinggal mereka Jahanam, dan mereka tidak akan men-dapatkan tempat melarikan diri darinya."
4,123,"Dan orang-orang yang beriman dan beramal saleh, pasti Kami akan masukkan mereka ke dalam kebun-kebun yang di ba-wahnya mengalir sungai-sungai, mereka akan ting-gal di dalamnya selama-lamanya. Benarlah janji Allah itu; dan siapakah yang lebih benar dari Allah dalam perkataan?"
4,124,Tidaklah akan sesuai dengan angan-anganmu dan tidak pula dengan angan-angan Ahlikitab. Barangsiapa berbuat jahat ia akan dibalas dengan kejahatan itu pula; dan ia tidak akan memperoleh bagi dirinya seorang teman dan tidak pula seorang penolong selain Allah.
4,125,"Dan barangsiapa menger-jakan amal-amal saleh, baik laki-laki atau pun perempuan,674 dan ia seorang mukmin, maka mereka itu akan masuk surga, dan mereka tidak akan dianiaya walaupun sebesar alur biji korma."
4,126,"Dan siapakah yang lebih baik dalam agama dari orang yang sepenuhnya berserah diri kepada Allah, dan ia seorang pelaku kebaikan, dan mengikuti agama Ibrahim yang lurus? Dan Allah telah menjadikan Ibrahim sebagai sahabat karib.675"
4,127,"Dan kepunyaan Allah-lah apa pun yang ada di seluruh langit dan apa pun yang ada di bumi, dan Allah melingkupi segala sesuatu."
4,128,"Dan mereka meminta fatwa676 engkau mengenai peraturan pernikahan dengan perempuan-perempuan lebih dari satu. Katakanlah, Allah memberi fatwa kepadamu mengenai mereka. Dan apa yang dibacakan kepadamu dalam bagian lain Kitab ini677mengenai perempuan yatim yang tidak kamu berikan mereka haknya yang telah ditetapkan bagi mereka, dan kamu ingin menikahinya dan juga mengenai anak-anak perempuan yang lemah.677A Dan hendaknya kamu senantiasa berlaku adil terhadap anak-anak yatim. Dan kebaikan apa pun yang kamu kerjakan, maka sesungguhnya Allah Maha Mengetahui hal itu."
4,129,"Dan jika seorang pe-rempuan merasa khawatir akan mendapat perlakuan tidak baik atau kurang mendapat perhatian dari suaminya, maka tidak ada dosa678 bagi keduanya meng-adakan perdamaian di antara mereka berdua dengan sungguh-sungguh; dan perdamaian itu paling baik, tetapi manusia cenderung kepada sifat bakhil.679 Dan, jika kamu berbuat baik serta bertakwa, maka sesungguhnya Allah Mahawaspada atas apa yang kamu kerjakan."
4,130,"Dan sekali-kali kamu tidak akan dapat berlaku adil680 di antara istri-istri, betapapun kamu menginginkannya. Karena itu janganlah kamu condong sepenuhnya kepada seorang saja, sehingga kamu meninggalkan yang lainnya seperti sesuatu yang terkatung-katung. Dan jika kamu saling memperbaiki diri serta bertakwa, maka sesungguhnya Allah itu Maha Pengampun, Maha Penyayang.*"
4,131,"Dan jika keduanya itu bercerai, maka Allah akan memberi kecukupan681 ke-limpahan kepada masing-masing Mahaluas dengan karunia-Nya. Dan Allah karunia-Nya, Maha-bijaksana."
4,132,"Dan kepunyaan Allah-lah apa pun yang ada di seluruh langit dan apa pun yang ada di bumi. Dan sungguh Kami telah memerintahkan kepada orang-orang yang diberi Kitab sebelum kamu dan juga kepadamu supaya kamu bertakwa kepada Allah. Dan jika kamu ingkar, maka sesungguhnya kepunyaan Allah apa pun yang ada di seluruh langit dan apa pun yang ada di bumi, Allah Mahakaya, Maha Terpuji."
4,133,"Dan kepunyaan Allah apa pun yang ada di seluruh langit dan apa pun yang ada di bumi, dan cukuplah Allah sebagai Pelindung."
4,134,"Jika Dia menghendaki, niscaya Dia dapat melenyapkan-mu hai manusia, dan mendatang-kan umat lain sebagai pengganti-mu; dan Allah Mahakuasa atas hal itu."
4,135,"Barangsiapa ganjaran dunia, maka menghen-daki keta-huilah bahwa di sisi Allah ada ganjaran Maha dunia dan akhirat; dan Allah itu Maha Mendengar, Melihat."
4,136,"Hai orang-orang yang ber-iman! Jadilah kamu orang-orang yang teguh dalam melaksanakan keadilan dan jadilah saksi karena Allah, walaupun bertentangan de-ngan dirimu sendiri682 atau ibu-bapak dan kaum kerabat.* Baik ia kaya atau miskin, tetapi Allah lebih memperhatikan kepada keduanya, karena itu janganlah kamu menuruti hawa nafsu agar kamu dapat berlaku adil.682A Dan jika kamu menyembunyikan kebenaran atau menghindarkan diri maka sesungguhnya Allah Mahateliti atas apa yang kamu kerjakan."
4,137,"Hai orang-orang yang beriman!683Berimanlah kepada Allah, Rasul-Nya, Kitab yang diturunkan kepada Rasul-Nya dan kepada Kitab yang telah diturunkan sebelumnya. Dan barangsiapa ingkar kepada Allah, malaikat-malaikat-Nya, kitab-kitab-Nya, rasul-rasul-Nya dan kepada Hari Kemudian, maka sungguh ia sesat dengan kesesatan yang sangat jauh."
4,138,"Sesungguhnya yang beriman, kemudian kafir, kemudian orang-orang beriman lagi, kemudian kafir, kemudian sema-kin bertambah dalam kekafiran,684Allah tidak akan pernah meng-ampuni mereka dan tidak pula akan menunjuki mereka jalan lurus.*"
4,139,Berilah kabar kepada orang-orang munafik bahwa bagi mereka ada azab pedih.
4,140,Yaitu mereka yang men-jadikan meninggalkan mukmin. orang-orang kafir sebagai Apakah mereka mencari sahabat kehormatan di sisi mereka itu? Maka sesungguhnya dengan orang-orang segala kehormatan itu milik Allah.
4,141,"Dan sungguh Dia telah menurunkan kepadamu di dalam Kitab ini 685 bahwa apabila kamu mendengar dicemoohkan, maka Ayat-ayat Allah diingkari dan janganlah kamu duduk bersama mereka hingga mereka beralih ke percakapan lainnya; jika demikian, sesungguhnya ka-mu akan menjadi seperti mereka.686 Sesungguhnya Allah akan meng-himpun orang-orang munafik dan orang-orang kafir di dalam Jahanam semuanya.*"
4,142,"Yaitu orang-orang munafik yang menunggu-nunggu berita buruk mengenai kamu, maka jika kamu memperoleh kemenangan dari Allah, mereka berkata, “Bukankah kami pun besertamu?” Tetapi jika orang-orang kafir yang memperoleh bagian dari keme-nangan, mereka berkata, “Bukan-kah kami pada peristiwa itu lebih cerdik dari kamu dan menye-lamatkan kamu dari orang-orang mukmin?” Maka Allah akan meng-hakimi di antaramu pada Hari Kiamat, dan Allah tidak akan pernah memberi jalan kepada orang-orang kafir untuk menang atas orang-orang mukmin."
4,143,"Sesungguhnya munafik hendak menipu Allah, dan Dia orang-orang pun membalas tipuan mereka.687 Dan apabila mereka berdiri untuk menger-jakan shalat, mereka berdiri dengan malas, dan untuk dilihat manusia, dan mereka tidak meng-ingat Allah kecuali sedikit."
4,144,"Keadaan mereka bimbang di antara itu,688 tidak berpihak kepada ini dan tidak pula kepada itu. Dan barangsiapa yang Allah nyatakan sesat, maka sekali-kali engkau tidak akan mendapatkan jalan keselamatan baginya."
4,145,Hai orang-orang yang beriman! janganlah kamu men-jadikan orang-orang kafir sebagai sahabat mukmin. Apakah kamu ingin mengada-kan bukti dengan meninggalkan orang-orang yang nyata bagi Allah untukmemberatkan kamu?
4,146,"Sesungguhnya orang-orang munafik berada di bagian paling bawah689 dari Api, dan engkau tidak akan pernah men-dapatkan penolong bagi mereka."
4,147,"Kecuali orang-orang yang bertobat dan memperbaiki diri, berpegang teguh pada Allah, dan mereka tulus ikhlas dalam iba-dahnya kepada Allah, maka mereka ini termasuk di antara orang-orang mukmin, dan Allah pasti akan memberikan ganjaran yang besar kepada orang-orang mukmin."
4,148,"Mengapa Allah meng-azab kamu jika kamu bersyukur dan beriman. Dan Allah Maha Menghargai,690 Maha Menge-tahui."
4,149,"Allah tidak menyukai pengungkapan691 ucapan buruk di muka umum kecuali yang diucapkan orang yang teraniaya. Dan Allah itu Maha Mendengar, Maha Mengetahui.*"
4,150,"Baik kamu menampak-kan kebaikan atau menyembunyi-kannya, atau memaafkan suatu keburukan, maka sesungguhnya Allah itu Maha Pemaaf, Maha-kuasa."
4,151,"Sesungguhnya orang-orang yang ingkar kepada Allah dan Rasul-rasul-Nya, dan mereka ingin membedakan antara Allah dan Rasul-rasul-Nya, dan me-ngatakan, “Kami beriman kepada sebagian dan ingkar kepada sebagian lain,” dan mereka ingin mengambil jalan tengah diantara hal itu;692**"
4,152,"Mereka itulah orang-orang kafir yang sebenar-benarnya, dan Kami telah me-nyediakan bagi orang-orang kafir ini azab yang menghinakan."
4,153,"Dan orang-orang yang beriman kepada Allah dan rasul-rasul-Nya serta tidak mem-bedakan seorang pun di antara mereka, mereka inilah yang segera akan diberi ganjarannya. Dan Allah Maha Pengampun, Maha Penyayang."
4,154,"Ahlikitab meminta ke-pada engkau supaya engkau menurunkan atas mereka sebuah Kitab dari langit. Maka sungguh mereka pun pernah meminta yang lebih besar dari itu kepada Musa. Mereka berkata, ”Perlihat-kanlah Allah kepada kami secara berhadap-hadapan.”693 Maka me-reka disergap oleh siksaan yang membinasakan disebabkan ke-aniayaan mereka. Kemudian mereka mengambil anak sapi sebagai sembahan setelah datang kepada mereka Tanda-tanda nyata, tetapi Kami memaafkan hal itu. Dan Kami memberi Musa ke-menangan yang nyata."
4,155,"Dan Kami menjulang-tinggikan gunung Thur di atas mereka, pada saat membuat perjanjian dengan mereka, dan Kami berfirman kepada mereka, ”Masukilah pintu gerbang ini dengan patuh,” dan Kami ber-firman kepada mereka, ”Jangan-lah kamu membuat pelanggaran mengenai hari Sabat.”694 Dan Kami telah mengambil suatu perjanjian teguh dari mereka."
4,156,"Maka, Kami mengazab mereka disebabkan pelanggaran mereka atas perjanjian mereka, kekafiran mereka kepada Tanda-tanda Allah, dan upaya mereka membunuh nabi-nabi tanpa hak, dan karena ucapan mereka, ”Hati kami terselubung!” Bukan demikian, melainkan Allah telah mencap695 hati mereka disebabkan kekafiran mereka, maka tidaklah mereka beriman kecuali sedikit."
4,157,Dan disebabkan kekafiran serta ucapan mereka terhadap Maryam berupa tuduhan palsu yang besar; 696
4,158,"Dan karena ucapan me-reka, “Sesungguhnya kami telah membunuh Almasih, Isa Ibnu Maryam, Rasul Allah;” padahal mereka tidak membunuhnya dan tidak pula menyalibkannya,697 akan tetapi ia diserupakan698 kepada mereka seolah-olah telah mati di atas salib; Dan sesung-guhnya orang-orang yang ber-selisih dalam hal ini pasti ada dalam keraguan mengenainya; mereka tidak memiliki penge-tahuan yang pasti tentang ini, melainkan mengikuti dugaan; dan mereka tidak membunuh-nya699dengan yakin.*"
4,159,"Bahkan Allah telah meng-angkatnya kepada-Nya700 dan Allah Mahaperkasa, Mahabijak-sana.*"
